%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609055986048628569,39,1609055986048628569,-0.00221605551592,-0.000898055135886,0.00356836820123,2.56936943631e-05,-7.44934074442e-06,0.000107031071895,0.999999993914,0.0,0.0,0.0,0.0,0.0,0.0
1609055986142448664,40,1609055986142448664,-0.00221605551592,-0.000898055135886,0.00356836820123,2.56936943631e-05,-7.44934074442e-06,0.000107031071895,0.999999993914,0.0,0.0,0.0,0.0,0.0,0.0
1609055986254988432,41,1609055986254988432,0.00317808718052,-0.00614224247331,0.00289473770001,2.50698023787e-05,2.23760911185e-05,9.47982060772e-06,0.99999999939,0.0,0.0,0.0,0.0,0.0,0.0
1609055986348767996,42,1609055986348767996,0.00317808718052,-0.00614224247331,0.00289473770001,2.50698023787e-05,2.23760911185e-05,9.47982060772e-06,0.99999999939,0.0,0.0,0.0,0.0,0.0,0.0
1609055986442525625,43,1609055986442525625,0.00189496116844,-0.00345165804814,0.00198231127086,2.18488081073e-05,7.77877778012e-06,0.000278816356362,0.999999960862,0.0,0.0,0.0,0.0,0.0,0.0
1609055986554770708,44,1609055986554770708,0.00189496116844,-0.00345165804814,0.00198231127086,2.18488081073e-05,7.77877778012e-06,0.000278816356362,0.999999960862,0.0,0.0,0.0,0.0,0.0,0.0
1609055986648843050,45,1609055986648843050,0.00243650287163,-0.00035230662298,0.00294886914257,1.5408043001e-05,-1.03200957914e-05,0.000196792652364,0.999999980464,0.0,0.0,0.0,0.0,0.0,0.0
1609055986742660522,46,1609055986742660522,0.00243650287163,-0.00035230662298,0.00294886914257,1.5408043001e-05,-1.03200957914e-05,0.000196792652364,0.999999980464,0.0,0.0,0.0,0.0,0.0,0.0
1609055986854727507,47,1609055986854727507,0.00225336903791,-0.00618855376194,0.00247778151038,3.54657103807e-05,-1.86920488952e-05,5.79179495316e-05,0.999999997519,0.0,0.0,0.0,0.0,0.0,0.0
1609055986948480844,48,1609055986948480844,0.00225336903791,-0.00618855376194,0.00247778151038,3.54657103807e-05,-1.86920488952e-05,5.79179495316e-05,0.999999997519,0.0,0.0,0.0,0.0,0.0,0.0
1609055987043408871,49,1609055987043408871,0.00192278262154,-0.00321128904845,0.002056139673,3.17657265432e-05,-6.37678022638e-06,7.63955759395e-05,0.999999996557,0.0,0.0,0.0,0.0,0.0,0.0
1609055987155035973,50,1609055987155035973,0.00192278262154,-0.00321128904845,0.002056139673,3.17657265432e-05,-6.37678022638e-06,7.63955759395e-05,0.999999996557,0.0,0.0,0.0,0.0,0.0,0.0
1609055987248759985,51,1609055987248759985,0.00222709505393,-0.00640968866028,0.00158284019823,1.98387321779e-05,2.63964618765e-05,-4.6905827023e-05,0.999999998355,0.0,0.0,0.0,0.0,0.0,0.0
1609055987343108177,52,1609055987343108177,0.00222709505393,-0.00640968866028,0.00158284019823,1.98387321779e-05,2.63964618765e-05,-4.6905827023e-05,0.999999998355,0.0,0.0,0.0,0.0,0.0,0.0
1609055987454953909,53,1609055987454953909,-0.000992161955665,-0.000792020635545,0.00254423725526,1.27848313082e-05,2.65644108312e-05,5.03658038667e-05,0.999999998297,0.0,0.0,0.0,0.0,0.0,0.0
1609055987548728943,54,1609055987548728943,-0.000992161955665,-0.000792020635545,0.00254423725526,1.27848313082e-05,2.65644108312e-05,5.03658038667e-05,0.999999998297,0.0,0.0,0.0,0.0,0.0,0.0
1609055987643239737,55,1609055987643239737,-0.000554741379013,-0.00178164117122,0.00253066586712,1.60782708619e-05,2.56172836945e-05,-3.19399697772e-05,0.999999999033,0.0,0.0,0.0,0.0,0.0,0.0
1609055987755050421,56,1609055987755050421,-0.000554741379013,-0.00178164117122,0.00253066586712,1.60782708619e-05,2.56172836945e-05,-3.19399697772e-05,0.999999999033,0.0,0.0,0.0,0.0,0.0,0.0
1609055987848634481,57,1609055987848634481,0.00513529147421,0.00423851271663,0.00140361094576,-1.73221401205e-05,3.76243175676e-05,-2.73208603423e-05,0.999999998769,0.0,0.0,0.0,0.0,0.0,0.0
1609055987944043875,58,1609055987944043875,0.00513529147421,0.00423851271663,0.00140361094576,-1.73221401205e-05,3.76243175676e-05,-2.73208603423e-05,0.999999998769,0.0,0.0,0.0,0.0,0.0,0.0
1609055988054831743,59,1609055988054831743,-0.00189290962881,-0.00598256661091,0.00285313762705,3.91663371399e-05,-2.18118125883e-05,0.000169368256956,0.999999984652,0.0,0.0,0.0,0.0,0.0,0.0
1609055988148486614,60,1609055988148486614,-0.00189290962881,-0.00598256661091,0.00285313762705,3.91663371399e-05,-2.18118125883e-05,0.000169368256956,0.999999984652,0.0,0.0,0.0,0.0,0.0,0.0
1609055988242024422,61,1609055988242024422,-0.00147468238382,0.00753684705113,0.00235027379124,2.09046701694e-05,-2.07155766585e-05,-2.36166659583e-05,0.999999999288,0.0,0.0,0.0,0.0,0.0,0.0
1609055988354472876,62,1609055988354472876,-0.00147468238382,0.00753684705113,0.00235027379124,2.09046701694e-05,-2.07155766585e-05,-2.36166659583e-05,0.999999999288,0.0,0.0,0.0,0.0,0.0,0.0
1609055988448095560,63,1609055988448095560,0.000980615176084,0.00959658712902,0.002893672693,2.37078949701e-06,1.43022659327e-05,-8.46259514663e-05,0.999999996314,0.0,0.0,0.0,0.0,0.0,0.0
1609055988542609215,64,1609055988542609215,0.000980615176084,0.00959658712902,0.002893672693,2.37078949701e-06,1.43022659327e-05,-8.46259514663e-05,0.999999996314,0.0,0.0,0.0,0.0,0.0,0.0
1609055988654456377,65,1609055988654456377,-0.0014763239695,0.00374110385593,0.00348385235838,1.90584754401e-05,1.52495611661e-05,1.83116194836e-05,0.999999999534,0.0,0.0,0.0,0.0,0.0,0.0
1609055988748525381,66,1609055988748525381,-0.0014763239695,0.00374110385593,0.00348385235838,1.90584754401e-05,1.52495611661e-05,1.83116194836e-05,0.999999999534,0.0,0.0,0.0,0.0,0.0,0.0
1609055988842123270,67,1609055988842123270,0.000313298378656,0.00271659434555,0.000854039727858,7.26371964683e-06,-6.92073989809e-06,3.35351350126e-05,0.999999999387,0.0,0.0,0.0,0.0,0.0,0.0
1609055988954743385,68,1609055988954743385,0.000313298378656,0.00271659434555,0.000854039727858,7.26371964683e-06,-6.92073989809e-06,3.35351350126e-05,0.999999999387,0.0,0.0,0.0,0.0,0.0,0.0
1609055989049339056,69,1609055989049339056,-0.000920233738032,0.0075238758309,0.00212771940533,3.16857688026e-06,-6.4475559457e-06,5.05505951487e-05,0.999999998697,0.0,0.0,0.0,0.0,0.0,0.0
1609055989142338276,70,1609055989142338276,-0.000920233738032,0.0075238758309,0.00212771940533,3.16857688026e-06,-6.4475559457e-06,5.05505951487e-05,0.999999998697,0.0,0.0,0.0,0.0,0.0,0.0
1609055989254841805,71,1609055989254841805,0.00149125007193,0.0030757018197,0.00199343299142,1.01286804081e-05,1.35865310261e-05,-1.4892155246e-05,0.999999999746,0.0,0.0,0.0,0.0,0.0,0.0
1609055989348921061,72,1609055989348921061,0.00149125007193,0.0030757018197,0.00199343299142,1.01286804081e-05,1.35865310261e-05,-1.4892155246e-05,0.999999999746,0.0,0.0,0.0,0.0,0.0,0.0
1609055989442510366,73,1609055989442510366,0.00432066783863,0.000962985243358,0.0027068024629,4.24243293592e-06,3.33981993881e-05,-0.000157149214676,0.999999987085,0.0,0.0,0.0,0.0,0.0,0.0
1609055989554576159,74,1609055989554576159,0.00432066783863,0.000962985243358,0.0027068024629,4.24243293592e-06,3.33981993881e-05,-0.000157149214676,0.999999987085,0.0,0.0,0.0,0.0,0.0,0.0
1609055989649075508,75,1609055989649075508,0.00463330412719,-0.010337262213,0.00028079312039,1.76101988222e-05,7.3672015376e-06,5.59856816324e-05,0.999999998251,0.0,0.0,0.0,0.0,0.0,0.0
1609055989742198944,76,1609055989742198944,0.00463330412719,-0.010337262213,0.00028079312039,1.76101988222e-05,7.3672015376e-06,5.59856816324e-05,0.999999998251,0.0,0.0,0.0,0.0,0.0,0.0
1609055989854645014,77,1609055989854645014,0.00312533751887,-0.00331691033267,0.00287919261705,2.52176571444e-05,1.19490409812e-05,-2.52094118418e-06,0.999999999607,0.0,0.0,0.0,0.0,0.0,0.0
1609055989949838161,78,1609055989949838161,0.00312533751887,-0.00331691033267,0.00287919261705,2.52176571444e-05,1.19490409812e-05,-2.52094118418e-06,0.999999999607,0.0,0.0,0.0,0.0,0.0,0.0
1609055990042352915,79,1609055990042352915,0.00546832368841,-0.00697310197748,0.00121276351608,1.03181147732e-05,4.38569581677e-05,6.55069347434e-05,0.999999996839,0.0,0.0,0.0,0.0,0.0,0.0
1609055990155371189,80,1609055990155371189,0.00546832368841,-0.00697310197748,0.00121276351608,1.03181147732e-05,4.38569581677e-05,6.55069347434e-05,0.999999996839,0.0,0.0,0.0,0.0,0.0,0.0
1609055990248407125,81,1609055990248407125,0.00413469601835,-0.00630842673491,0.00158803819315,3.76815076315e-05,-2.37691060169e-05,-0.000112796844626,0.999999992646,0.0,0.0,0.0,0.0,0.0,0.0
1609055990342290401,82,1609055990342290401,0.00413469601835,-0.00630842673491,0.00158803819315,3.76815076315e-05,-2.37691060169e-05,-0.000112796844626,0.999999992646,0.0,0.0,0.0,0.0,0.0,0.0
1609055990454520941,83,1609055990454520941,0.00452374693906,-0.00728732299171,0.00251696335899,3.3151052323e-05,-1.14589360009e-05,0.000125127873599,0.999999991556,0.0,0.0,0.0,0.0,0.0,0.0
1609055990548463821,84,1609055990548463821,0.00452374693906,-0.00728732299171,0.00251696335899,3.3151052323e-05,-1.14589360009e-05,0.000125127873599,0.999999991556,0.0,0.0,0.0,0.0,0.0,0.0
1609055990642499447,85,1609055990642499447,-0.00273284748124,-0.00412273004004,0.00330678662489,2.97928217142e-05,-2.02728364523e-06,0.000123978850392,0.999999991869,0.0,0.0,0.0,0.0,0.0,0.0
1609055990754375935,86,1609055990754375935,-0.00273284748124,-0.00412273004004,0.00330678662489,2.97928217142e-05,-2.02728364523e-06,0.000123978850392,0.999999991869,0.0,0.0,0.0,0.0,0.0,0.0
1609055990848350048,87,1609055990848350048,0.00562436067361,-0.00225951235948,0.00115299747122,1.16513096841e-05,1.3299291754e-05,7.97791148891e-05,0.999999996661,0.0,0.0,0.0,0.0,0.0,0.0
1609055990942098141,88,1609055990942098141,0.00562436067361,-0.00225951235948,0.00115299747122,1.16513096841e-05,1.3299291754e-05,7.97791148891e-05,0.999999996661,0.0,0.0,0.0,0.0,0.0,0.0
1609055991054707289,89,1609055991054707289,0.00391674632977,-0.00152283708558,0.00116722204441,1.08162395714e-05,2.7008389328e-06,1.65841691577e-05,0.9999999998,0.0,0.0,0.0,0.0,0.0,0.0
1609055991148312330,90,1609055991148312330,0.00391674632977,-0.00152283708558,0.00116722204441,1.08162395714e-05,2.7008389328e-06,1.65841691577e-05,0.9999999998,0.0,0.0,0.0,0.0,0.0,0.0
1609055991244228840,91,1609055991244228840,0.00190912970959,-0.00372055582901,0.00171023910834,2.98113214094e-05,-1.6954435888e-05,-7.49891086864e-06,0.999999999384,0.0,0.0,0.0,0.0,0.0,0.0
