%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609059017974379539,48,1609059017974379539,-0.00703716701874,0.0155626066356,-0.000480212156265,-1.99890732677e-05,-2.75398969707e-06,-0.000123087322656,0.999999992221,0.0,0.0,0.0,0.0,0.0,0.0
1609059018067486525,49,1609059018067486525,-0.00936058506725,0.0129073770103,0.000414991595374,-2.10547101921e-05,4.37919047992e-06,-7.48379855366e-05,0.999999996968,0.0,0.0,0.0,0.0,0.0,0.0
1609059018178694963,50,1609059018178694963,-0.00936058506725,0.0129073770103,0.000414991595374,-2.10547101921e-05,4.37919047992e-06,-7.48379855366e-05,0.999999996968,0.0,0.0,0.0,0.0,0.0,0.0
1609059018272431135,51,1609059018272431135,-0.0042678401894,0.00997856831394,-3.82138024763e-05,-1.98035925025e-05,5.49841744484e-06,-0.000113187485647,0.999999993383,0.0,0.0,0.0,0.0,0.0,0.0
1609059018367440701,52,1609059018367440701,-0.0042678401894,0.00997856831394,-3.82138024763e-05,-1.98035925025e-05,5.49841744484e-06,-0.000113187485647,0.999999993383,0.0,0.0,0.0,0.0,0.0,0.0
1609059018478589058,53,1609059018478589058,-0.00562695999234,0.0155016736929,0.000553088583697,-2.55601424095e-05,1.35620664375e-05,-0.000131568314299,0.999999990926,0.0,0.0,0.0,0.0,0.0,0.0
1609059018572626829,54,1609059018572626829,-0.00562695999234,0.0155016736929,0.000553088583697,-2.55601424095e-05,1.35620664375e-05,-0.000131568314299,0.999999990926,0.0,0.0,0.0,0.0,0.0,0.0
1609059018667671204,55,1609059018667671204,-0.00863065458741,0.0178236017161,6.05201373705e-05,-3.15926772842e-05,-8.26329363381e-06,-4.3291139783e-05,0.99999999853,0.0,0.0,0.0,0.0,0.0,0.0
1609059018778500557,56,1609059018778500557,-0.00863065458741,0.0178236017161,6.05201373705e-05,-3.15926772842e-05,-8.26329363381e-06,-4.3291139783e-05,0.99999999853,0.0,0.0,0.0,0.0,0.0,0.0
1609059018872721195,57,1609059018872721195,-0.00476587885674,0.0106833176302,9.68850511795e-05,-1.70489159028e-05,1.29949955474e-05,-1.8562788461e-05,0.999999999598,0.0,0.0,0.0,0.0,0.0,0.0
1609059018967651606,58,1609059018967651606,-0.00476587885674,0.0106833176302,9.68850511795e-05,-1.70489159028e-05,1.29949955474e-05,-1.8562788461e-05,0.999999999598,0.0,0.0,0.0,0.0,0.0,0.0
1609059019078708410,59,1609059019078708410,-0.00791648366024,0.0122900636666,0.000782259853786,-1.90225488827e-05,1.41229924527e-05,0.000111869962867,0.999999993462,0.0,0.0,0.0,0.0,0.0,0.0
1609059019172344685,60,1609059019172344685,-0.00791648366024,0.0122900636666,0.000782259853786,-1.90225488827e-05,1.41229924527e-05,0.000111869962867,0.999999993462,0.0,0.0,0.0,0.0,0.0,0.0
1609059019267207861,61,1609059019267207861,-0.00947625041088,0.00721911655783,0.000150880341286,-1.31414595593e-05,5.9840671863e-06,-7.52159525641e-05,0.999999997067,0.0,0.0,0.0,0.0,0.0,0.0
1609059019378281355,62,1609059019378281355,-0.00947625041088,0.00721911655783,0.000150880341286,-1.31414595593e-05,5.9840671863e-06,-7.52159525641e-05,0.999999997067,0.0,0.0,0.0,0.0,0.0,0.0
1609059019472374201,63,1609059019472374201,-0.0103758567248,0.0141705245944,-0.000670031073785,-2.41127230009e-05,-1.93169072943e-05,-6.6768737539e-05,0.999999997294,0.0,0.0,0.0,0.0,0.0,0.0
1609059019567658663,64,1609059019567658663,-0.0103758567248,0.0141705245944,-0.000670031073785,-2.41127230009e-05,-1.93169072943e-05,-6.6768737539e-05,0.999999997294,0.0,0.0,0.0,0.0,0.0,0.0
1609059019678522348,65,1609059019678522348,-0.01174766044,0.00481718427465,-0.000443392220984,-1.22191569216e-05,-1.49293287573e-05,6.80095754125e-05,0.999999997501,0.0,0.0,0.0,0.0,0.0,0.0
1609059019772648573,66,1609059019772648573,-0.01174766044,0.00481718427465,-0.000443392220984,-1.22191569216e-05,-1.49293287573e-05,6.80095754125e-05,0.999999997501,0.0,0.0,0.0,0.0,0.0,0.0
1609059019867471457,67,1609059019867471457,-0.00662027613717,0.0123003735031,-0.000882421599436,-1.65706785688e-05,-1.50187949085e-05,7.62888647737e-05,0.99999999684,0.0,0.0,0.0,0.0,0.0,0.0
1609059019980206013,68,1609059019980206013,-0.00662027613717,0.0123003735031,-0.000882421599436,-1.65706785688e-05,-1.50187949085e-05,7.62888647737e-05,0.99999999684,0.0,0.0,0.0,0.0,0.0,0.0
1609059020080105782,69,1609059020080105782,-0.00403706813106,0.00121482002755,-0.000701496044015,-5.05405273767e-06,-8.91898900095e-06,-9.63128145766e-05,0.999999995309,0.0,0.0,0.0,0.0,0.0,0.0
1609059020183548212,70,1609059020183548212,-0.00403706813106,0.00121482002755,-0.000701496044015,-5.05405273767e-06,-8.91898900095e-06,-9.63128145766e-05,0.999999995309,0.0,0.0,0.0,0.0,0.0,0.0
1609059020287601233,71,1609059020287601233,-0.00730924115919,0.00942970103181,-0.00104825669847,-1.78352617284e-05,-2.374134102e-05,-0.000100284111867,0.999999994531,0.0,0.0,0.0,0.0,0.0,0.0
1609059020389884949,72,1609059020389884949,-0.00730924115919,0.00942970103181,-0.00104825669847,-1.78352617284e-05,-2.374134102e-05,-0.000100284111867,0.999999994531,0.0,0.0,0.0,0.0,0.0,0.0
1609059020492949009,73,1609059020492949009,-0.00579236583591,0.00834263668584,-0.000196032096977,-1.31526481995e-05,-1.0657791877e-08,-3.39913104764e-05,0.999999999336,0.0,0.0,0.0,0.0,0.0,0.0
1609059020595948458,74,1609059020595948458,-0.00579236583591,0.00834263668584,-0.000196032096977,-1.31526481995e-05,-1.0657791877e-08,-3.39913104764e-05,0.999999999336,0.0,0.0,0.0,0.0,0.0,0.0
1609059020667799473,75,1609059020667799473,-0.00469824176129,-0.00490953108449,0.000319558821736,8.99911516831e-06,6.04737304616e-06,2.58715047946e-05,0.999999999607,0.0,0.0,0.0,0.0,0.0,0.0
1609059020768152475,76,1609059020768152475,-0.00469824176129,-0.00490953108449,0.000319558821736,8.99911516831e-06,6.04737304616e-06,2.58715047946e-05,0.999999999607,0.0,0.0,0.0,0.0,0.0,0.0
1609059020873144388,77,1609059020873144388,-0.00457501103519,0.00413041187462,-0.000268430971316,-6.31789972341e-06,-4.21537824164e-07,-4.51559814132e-05,0.99999999896,0.0,0.0,0.0,0.0,0.0,0.0
1609059020974766493,78,1609059020974766493,-0.00457501103519,0.00413041187462,-0.000268430971316,-6.31789972341e-06,-4.21537824164e-07,-4.51559814132e-05,0.99999999896,0.0,0.0,0.0,0.0,0.0,0.0
1609059021077505827,79,1609059021077505827,-0.0083751350235,0.00453191283654,-0.000534547385417,-8.73833284351e-06,-7.42628875499e-06,-1.1323328745e-05,0.99999999987,0.0,0.0,0.0,0.0,0.0,0.0
1609059021180338383,80,1609059021180338383,-0.0083751350235,0.00453191283654,-0.000534547385417,-8.73833284351e-06,-7.42628875499e-06,-1.1323328745e-05,0.99999999987,0.0,0.0,0.0,0.0,0.0,0.0
1609059021283048153,81,1609059021283048153,-0.00862100369772,0.00448097843968,-0.000796090069263,-1.28840917464e-05,-2.04388201303e-05,-8.28178398427e-05,0.999999996279,0.0,0.0,0.0,0.0,0.0,0.0
1609059021386394978,82,1609059021386394978,-0.00862100369772,0.00448097843968,-0.000796090069263,-1.28840917464e-05,-2.04388201303e-05,-8.28178398427e-05,0.999999996279,0.0,0.0,0.0,0.0,0.0,0.0
1609059021489202261,83,1609059021489202261,-0.0102676689415,0.000638842784928,-0.000549860475306,4.62276662594e-08,-1.92117330429e-05,-5.17159555373e-05,0.999999998478,0.0,0.0,0.0,0.0,0.0,0.0
1609059021592097282,84,1609059021592097282,-0.0102676689415,0.000638842784928,-0.000549860475306,4.62276662594e-08,-1.92117330429e-05,-5.17159555373e-05,0.999999998478,0.0,0.0,0.0,0.0,0.0,0.0
1609059021695342302,85,1609059021695342302,-0.0143134963626,-0.000785044492993,-0.000940403213491,1.48132288806e-06,-2.44448123261e-05,9.37209997256e-05,0.999999995308,0.0,0.0,0.0,0.0,0.0,0.0
1609059021766953230,86,1609059021766953230,-0.0143134963626,-0.000785044492993,-0.000940403213491,1.48132288806e-06,-2.44448123261e-05,9.37209997256e-05,0.999999995308,0.0,0.0,0.0,0.0,0.0,0.0
1609059021867946148,87,1609059021867946148,-0.0121519647984,0.00540557832668,0.000421444382295,-1.03800101374e-05,1.27690132784e-06,-6.86728955821e-05,0.999999997587,0.0,0.0,0.0,0.0,0.0,0.0
1609059021970662117,88,1609059021970662117,-0.0121519647984,0.00540557832668,0.000421444382295,-1.03800101374e-05,1.27690132784e-06,-6.86728955821e-05,0.999999997587,0.0,0.0,0.0,0.0,0.0,0.0
1609059022074503899,89,1609059022074503899,-0.00658406480125,0.013690268548,0.000623133048996,-2.64689509771e-05,1.15296003115e-05,-6.92200203164e-05,0.999999997188,0.0,0.0,0.0,0.0,0.0,0.0
1609059022178193331,90,1609059022178193331,-0.00658406480125,0.013690268548,0.000623133048996,-2.64689509771e-05,1.15296003115e-05,-6.92200203164e-05,0.999999997188,0.0,0.0,0.0,0.0,0.0,0.0
1609059022280582905,91,1609059022280582905,0.00211675917602,0.0191485890822,0.00091250742681,-3.20202350186e-05,2.97769491216e-05,-4.95147313358e-06,0.999999999032,0.0,0.0,0.0,0.0,0.0,0.0
